Ligne 17 — direction Les Bouisses → Gare Saint-Roch - Pont de Sète<br><br>1. {{c1::Les Bouisses}}<br>2. {{c2::Parc Font-Colombe}}<br>3. {{c3::Georges Danton}}<br>4. {{c4::Estanove}}<br>5. {{c5::Lavandin}}<br>6. {{c6::Winston Churchill}}<br>7. {{c7::Vivaldi}}<br>8. {{c8::Puccini}}<br>9. {{c9::Irissou}}<br>10. {{c10::Bugarel}}<br>11. {{c11::Le Grand M}}<br>12. {{c12::Avenue de Toulouse}}<br>13. {{c13::Ronceray}}<br>14. {{c14::Georges Brassens}}<br>15. {{c15::Guillaume Janvier}}<br>16. {{c16::Mas Drevon}}<br>17. {{c17::Stade Sabathé}}<br>18. {{c18::Ernest Michel}}<br>19. {{c19::Rondelet}}<br>20. {{c20::Gare Saint-Roch - Pont de Sète}};Révèle l'arrêt masqué (Cloze) pour vérifier l'orthographe exacte.
Ligne 17 — direction Gare Saint-Roch - Pont de Sète → Les Bouisses<br><br>1. {{c1::Gare Saint-Roch - Pont de Sète}}<br>2. {{c2::Rondelet}}<br>3. {{c3::Ernest Michel}}<br>4. {{c4::Stade Sabathé}}<br>5. {{c5::Mas Drevon}}<br>6. {{c6::Guillaume Janvier}}<br>7. {{c7::Georges Brassens}}<br>8. {{c8::Ronceray}}<br>9. {{c9::Avenue de Toulouse}}<br>10. {{c10::Le Grand M}}<br>11. {{c11::Bugarel}}<br>12. {{c12::Irissou}}<br>13. {{c13::Puccini}}<br>14. {{c14::Vivaldi}}<br>15. {{c15::Winston Churchill}}<br>16. {{c16::Lavandin}}<br>17. {{c17::Estanove}}<br>18. {{c18::Georges Danton}}<br>19. {{c19::Parc Font-Colombe}}<br>20. {{c20::Les Bouisses}};Révèle l'arrêt masqué (Cloze) pour vérifier l'orthographe exacte.
Ligne 6 — direction Albert 1er - Jardin des Plantes → Euromédecine<br><br>1. {{c1::Albert 1er - Jardin des Plantes}}<br>2. {{c2::Peyrou - Arc de Triomphe}}<br>3. {{c3::Max Rouquette - Assas}}<br>4. {{c4::Sainte-Thérèse}}<br>5. {{c5::Collège Camille Claudel}}<br>6. {{c6::La Gaillarde}}<br>7. {{c7::Pierre Viala}}<br>8. {{c8::Louis Ravaz}}<br>9. {{c9::Las Rébès}}<br>10. {{c10::Cévennes}}<br>11. {{c11::Sainte-Geneviève}}<br>12. {{c12::Alco}}<br>13. {{c13::Château d'Ô}}<br>14. {{c14::Saint-Priest}}<br>15. {{c15::Occitanie Hôpitaux - Facultés}}<br>16. {{c16::Ambroise Paré}}<br>17. {{c17::Route de Ganges}}<br>18. {{c18::Antennes}}<br>19. {{c19::Val d'Aurelle}}<br>20. {{c20::Apothicaires}}<br>21. {{c21::Puech Villa}}<br>22. {{c22::Euromédecine}};Révèle l'arrêt masqué (Cloze) pour vérifier l'orthographe exacte.
Ligne 6 — direction Euromédecine → Albert 1er - Jardin des Plantes<br><br>1. {{c1::Euromédecine}}<br>2. {{c2::Appel du 18 Juin}}<br>3. {{c3::Puech Villa}}<br>4. {{c4::Apothicaires}}<br>5. {{c5::Val d'Aurelle}}<br>6. {{c6::Antennes}}<br>7. {{c7::Route de Ganges}}<br>8. {{c8::Ambroise Paré}}<br>9. {{c9::Occitanie Hôpitaux - Facultés}}<br>10. {{c10::Saint-Priest}}<br>11. {{c11::Château d'Ô}}<br>12. {{c12::Jean Bart}}<br>13. {{c13::Alco}}<br>14. {{c14::Sainte-Geneviève}}<br>15. {{c15::Cévennes}}<br>16. {{c16::Las Rébès}}<br>17. {{c17::Louis Ravaz}}<br>18. {{c18::Pierre Viala}}<br>19. {{c19::La Gaillarde}}<br>20. {{c20::Collège Camille Claudel}}<br>21. {{c21::Sainte-Thérèse}}<br>22. {{c22::Max Rouquette - Assas}}<br>23. {{c23::Peyrou - Arc de Triomphe}}<br>24. {{c24::Albert 1er - Jardin des Plantes}};Révèle l'arrêt masqué (Cloze) pour vérifier l'orthographe exacte.
Ligne 7 — direction Hôtel du Département → Albert 1er - Jardin des Plantes<br><br>1. {{c1::Hôtel du Département}}<br>2. {{c2::Lycée Jean Monnet}}<br>3. {{c3::Jean Bart}}<br>4. {{c4::Château d'Ô}}<br>5. {{c5::Pléiade}}<br>6. {{c6::Font Trouvé}}<br>7. {{c7::Gardioles}}<br>8. {{c8::Cervantès}}<br>9. {{c9::La Source}}<br>10. {{c10::Cité Roger}}<br>11. {{c11::Pous de la Sers}}<br>12. {{c12::Maison des Sports}}<br>13. {{c13::Auguste Broussonnet}}<br>14. {{c14::Albert 1er - Jardin des Plantes}};Révèle l'arrêt masqué (Cloze) pour vérifier l'orthographe exacte.
Ligne 7 — direction Albert 1er - Jardin des Plantes → Hôtel du Département<br><br>1. {{c1::Albert 1er - Jardin des Plantes}}<br>2. {{c2::La Pile}}<br>3. {{c3::Maison des Sports}}<br>4. {{c4::Pous de la Sers}}<br>5. {{c5::Cité Roger}}<br>6. {{c6::La Source}}<br>7. {{c7::Cervantès}}<br>8. {{c8::Gardioles}}<br>9. {{c9::Mûriers}}<br>10. {{c10::Font Trouvé}}<br>11. {{c11::Pléiade}}<br>12. {{c12::Château d'Ô}}<br>13. {{c13::Lycée Jean Monnet}}<br>14. {{c14::Hôtel du Département}};Révèle l'arrêt masqué (Cloze) pour vérifier l'orthographe exacte.
Ligne 13 — direction Occitanie Hôpitaux - Facultés → Charles de Gaulle<br><br>1. {{c1::Occitanie Hôpitaux - Facultés}}<br>2. {{c2::Ambroise Paré}}<br>3. {{c3::Pic Saint-Loup}}<br>4. {{c4::Jean Baumel}}<br>5. {{c5::Ecole d'Architecture}}<br>6. {{c6::École de Chimie}}<br>7. {{c7::Pôle Chimie Balard}}<br>8. {{c8::Lavalette}}<br>9. {{c9::Zoo}}<br>10. {{c10::René Bougnol}}<br>11. {{c11::Aiguelongue - Jussieu}}<br>12. {{c12::Jean Rostand}}<br>13. {{c13::Pioch de Boutonnet}}<br>14. {{c14::Chantecler}}<br>15. {{c15::Alpilles}}<br>16. {{c16::Clolus}}<br>17. {{c17::Bengalis}}<br>18. {{c18::Roqueturière}}<br>19. {{c19::Maurice Chevalier}}<br>20. {{c20::Saint-Lazare}}<br>21. {{c21::Charles de Gaulle}};Révèle l'arrêt masqué (Cloze) pour vérifier l'orthographe exacte.
Ligne 13 — direction Charles de Gaulle → Occitanie Hôpitaux - Facultés<br><br>1. {{c1::Charles de Gaulle}}<br>2. {{c2::Saint-Lazare}}<br>3. {{c3::Maurice Chevalier}}<br>4. {{c4::Roqueturière}}<br>5. {{c5::Bengalis}}<br>6. {{c6::Clolus}}<br>7. {{c7::Alpilles}}<br>8. {{c8::Chantecler}}<br>9. {{c9::Pioch de Boutonnet}}<br>10. {{c10::Jean Rostand}}<br>11. {{c11::Aiguelongue - Jussieu}}<br>12. {{c12::René Bougnol}}<br>13. {{c13::Zoo}}<br>14. {{c14::Lavalette}}<br>15. {{c15::Pôle Chimie Balard}}<br>16. {{c16::École de Chimie}}<br>17. {{c17::Ecole d'Architecture}}<br>18. {{c18::Jean Baumel}}<br>19. {{c19::Pic Saint-Loup}}<br>20. {{c20::Ambroise Paré}}<br>21. {{c21::Occitanie Hôpitaux - Facultés}};Révèle l'arrêt masqué (Cloze) pour vérifier l'orthographe exacte.
Ligne 15 — direction Gare Sud de France → Sabines<br><br>1. {{c1::Gare Sud de France}}<br>2. {{c2::Lycée Pierre Mendès France}}<br>3. {{c3::Pénélope}}<br>4. {{c4::Millénaire}}<br>5. {{c5::Vauguières}}<br>6. {{c6::Parc de la Lironde}}<br>7. {{c7::Lagoya}}<br>8. {{c8::Pinville}}<br>9. {{c9::Goélands}}<br>10. {{c10::Semard}}<br>11. {{c11::Pierre Laroque}}<br>12. {{c12::Pastourelles}}<br>13. {{c13::Jules Isaac}}<br>14. {{c14::Petit Vichy}}<br>15. {{c15::La Pompignane - Les Lacs}}<br>16. {{c16::Charles de Gaulle}}<br>17. {{c17::Charles de Gaulle}}<br>18. {{c18::Saint-Lazare}}<br>19. {{c19::Aiguelongue}}<br>20. {{c20::Tourterelles}}<br>21. {{c21::Sainte-Catherine}}<br>22. {{c22::Major Flandre}}<br>23. {{c23::Henri Dunant}}<br>24. {{c24::Saint-Éloi}}<br>25. {{c25::Fac de Pharmacie}}<br>26. {{c26::Voie Domitienne}}<br>27. {{c27::Cinsaults}}<br>28. {{c28::Henri Marès}}<br>29. {{c29::Louis Ravaz}}<br>30. {{c30::Rièges}}<br>31. {{c31::Jean Calvin}}<br>32. {{c32::Belvédère}}<br>33. {{c33::Tonnelles}}<br>34. {{c34::Lycée Jules Ferry}}<br>35. {{c35::Martellière}}<br>36. {{c36::Sophie Germain}}<br>37. {{c37::Ormeaux}}<br>38. {{c38::Les Bouisses}}<br>39. {{c39::Parc Font-Colombe}}<br>40. {{c40::Collège Marcel Pagnol}}<br>41. {{c41::Bugarel}}<br>42. {{c42::Le Grand M}}<br>43. {{c43::Mas de Bagnères}}<br>44. {{c44::Sabines}};Révèle l'arrêt masqué (Cloze) pour vérifier l'orthographe exacte.
Ligne 15 — direction Sabines → Gare Sud de France<br><br>1. {{c1::Sabines}}<br>2. {{c2::Mas de Bagnères}}<br>3. {{c3::Le Grand M}}<br>4. {{c4::Bugarel}}<br>5. {{c5::Collège Marcel Pagnol}}<br>6. {{c6::Parc Font-Colombe}}<br>7. {{c7::Les Bouisses}}<br>8. {{c8::Ormeaux}}<br>9. {{c9::Sophie Germain}}<br>10. {{c10::Martellière}}<br>11. {{c11::Lycée Jules Ferry}}<br>12. {{c12::Tonnelles}}<br>13. {{c13::Belvédère}}<br>14. {{c14::Jean Calvin}}<br>15. {{c15::Rièges}}<br>16. {{c16::Louis Ravaz}}<br>17. {{c17::Henri Marès}}<br>18. {{c18::Cinsaults}}<br>19. {{c19::Voie Domitienne}}<br>20. {{c20::Fac de Pharmacie}}<br>21. {{c21::Saint-Éloi}}<br>22. {{c22::Henri Dunant}}<br>23. {{c23::Major Flandre}}<br>24. {{c24::Sainte-Catherine}}<br>25. {{c25::Tourterelles}}<br>26. {{c26::Aiguelongue}}<br>27. {{c27::Saint-Lazare}}<br>28. {{c28::Charles de Gaulle}}<br>29. {{c29::Charles de Gaulle}}<br>30. {{c30::La Pompignane - Les Lacs}}<br>31. {{c31::Petit Vichy}}<br>32. {{c32::Jules Isaac}}<br>33. {{c33::Pastourelles}}<br>34. {{c34::Pierre Laroque}}<br>35. {{c35::Semard}}<br>36. {{c36::Goélands}}<br>37. {{c37::Pinville}}<br>38. {{c38::Lagoya}}<br>39. {{c39::Parc de la Lironde}}<br>40. {{c40::Vauguières}}<br>41. {{c41::Millénaire}}<br>42. {{c42::Pénélope}}<br>43. {{c43::Lycée Pierre Mendès France}}<br>44. {{c44::Gare Sud de France}};Révèle l'arrêt masqué (Cloze) pour vérifier l'orthographe exacte.
Ligne 10 — direction Cimetière Saint-Lazare → Celleneuve<br><br>1. {{c1::Cimetière Saint-Lazare}}<br>2. {{c2::Montasinos}}<br>3. {{c3::Nazareth}}<br>4. {{c4::Marie Caizergues}}<br>5. {{c5::Sainte-Odile}}<br>6. {{c6::Boutonnet - Cité des Arts}}<br>7. {{c7::Hippolyte Rech}}<br>8. {{c8::Portalière des Masques}}<br>9. {{c9::Max Rouquette - Saint-Louis}}<br>10. {{c10::Glycines}}<br>11. {{c11::Benjamin Milhaud}}<br>12. {{c12::Louvain}}<br>13. {{c13::Érables}}<br>14. {{c14::Las Sorbes}}<br>15. {{c15::Saint-Gabriel}}<br>16. {{c16::Espérance}}<br>17. {{c17::Las Cazes}}<br>18. {{c18::Saint-Clément}}<br>19. {{c19::Belvédère}}<br>20. {{c20::Tonnelles}}<br>21. {{c21::Petit Bard}}<br>22. {{c22::Marie Curie}}<br>23. {{c23::Renaudel}}<br>24. {{c24::Celleneuve}};Révèle l'arrêt masqué (Cloze) pour vérifier l'orthographe exacte.
Ligne 10 — direction Celleneuve → Cimetière Saint-Lazare<br><br>1. {{c1::Celleneuve}}<br>2. {{c2::Renaudel}}<br>3. {{c3::Marie Curie}}<br>4. {{c4::Petit Bard}}<br>5. {{c5::Tonnelles}}<br>6. {{c6::Belvédère}}<br>7. {{c7::Saint-Clément}}<br>8. {{c8::Las Cazes}}<br>9. {{c9::Espérance}}<br>10. {{c10::Saint-Gabriel}}<br>11. {{c11::Las Sorbes}}<br>12. {{c12::Érables}}<br>13. {{c13::Louvain}}<br>14. {{c14::Benjamin Milhaud}}<br>15. {{c15::Glycines}}<br>16. {{c16::Max Rouquette - Paladilhe}}<br>17. {{c17::Max Rouquette - Assas}}<br>18. {{c18::Saint-Jaumes}}<br>19. {{c19::La Pile}}<br>20. {{c20::Hippolyte Rech}}<br>21. {{c21::Boutonnet - Cité des Arts}}<br>22. {{c22::Sainte-Odile}}<br>23. {{c23::Marie Caizergues}}<br>24. {{c24::Nazareth}}<br>25. {{c25::Montasinos}}<br>26. {{c26::Cimetière Saint-Lazare}};Révèle l'arrêt masqué (Cloze) pour vérifier l'orthographe exacte.
Ligne 11 — direction La Martelle → Tournezy<br><br>1. {{c1::La Martelle}}<br>2. {{c2::Grèzes}}<br>3. {{c3::Croix des Rosiers}}<br>4. {{c4::Mourèze}}<br>5. {{c5::Alexandre Yersin}}<br>6. {{c6::Sophie Germain}}<br>7. {{c7::Martellière}}<br>8. {{c8::Lycée Jules Ferry}}<br>9. {{c9::François Dezeuze}}<br>10. {{c10::Figairasse}}<br>11. {{c11::Étoile}}<br>12. {{c12::Mas de Merle}}<br>13. {{c13::Cité Créative}}<br>14. {{c14::Croix du Capitaine}}<br>15. {{c15::Place du 8 Mai 1945}}<br>16. {{c16::Ernest Michel}}<br>17. {{c17::Rondelet}}<br>18. {{c18::Gare Saint-Roch - Pont de Sète}}<br>19. {{c19::Frédéric Bazille}}<br>20. {{c20::Cité Mion}}<br>21. {{c21::Iris}}<br>22. {{c22::Collège Gérard Philipe}}<br>23. {{c23::Lucullus}}<br>24. {{c24::Cité de l'Arme}}<br>25. {{c25::Garcia Lorca}}<br>26. {{c26::Mas Argelliers}}<br>27. {{c27::Saporta}}<br>28. {{c28::Mas Saint-Pierre}}<br>29. {{c29::Tournezy}};Révèle l'arrêt masqué (Cloze) pour vérifier l'orthographe exacte.
Ligne 11 — direction Tournezy → La Martelle<br><br>1. {{c1::Tournezy}}<br>2. {{c2::Mas Saint-Pierre}}<br>3. {{c3::Saporta}}<br>4. {{c4::Mas Argelliers}}<br>5. {{c5::Garcia Lorca}}<br>6. {{c6::Cité de l'Arme}}<br>7. {{c7::Lucullus}}<br>8. {{c8::Collège Gérard Philipe}}<br>9. {{c9::Iris}}<br>10. {{c10::Cité Mion}}<br>11. {{c11::Place Carnot}}<br>12. {{c12::Henri René}}<br>13. {{c13::Gare Saint-Roch - Pont de Sète}}<br>14. {{c14::Rondelet}}<br>15. {{c15::Ernest Michel}}<br>16. {{c16::Place du 8 Mai 1945}}<br>17. {{c17::Pierre Galen}}<br>18. {{c18::Parc Montcalm}}<br>19. {{c19::Chamberte - Les Roses}}<br>20. {{c20::Mas de Merle}}<br>21. {{c21::Étoile}}<br>22. {{c22::Figairasse}}<br>23. {{c23::François Dezeuze}}<br>24. {{c24::Lycée Jules Ferry}}<br>25. {{c25::Martellière}}<br>26. {{c26::Sophie Germain}}<br>27. {{c27::Alexandre Yersin}}<br>28. {{c28::Mourèze}}<br>29. {{c29::Valencia}}<br>30. {{c30::Croix des Rosiers}}<br>31. {{c31::Grèzes}}<br>32. {{c32::La Martelle}};Révèle l'arrêt masqué (Cloze) pour vérifier l'orthographe exacte.
Ligne 14 — direction Léon Blum → Place de l'Europe<br><br>1. {{c1::Léon Blum}}<br>2. {{c2::Jean Mermoz}}<br>3. {{c3::Les Aubes}}<br>4. {{c4::Ernest Renan}}<br>5. {{c5::Pinsons}}<br>6. {{c6::Estragon}}<br>7. {{c7::Boulevard des Sports}}<br>8. {{c8::Françoise}}<br>9. {{c9::Saint-Maur}}<br>10. {{c10::Palombes}}<br>11. {{c11::Foyer des Aubes}}<br>12. {{c12::Garigliano}}<br>13. {{c13::Jules Isaac}}<br>14. {{c14::Pastourelles}}<br>15. {{c15::Apollo}}<br>16. {{c16::Becquerel}}<br>17. {{c17::Walhalla}}<br>18. {{c18::Louis Lépine}}<br>19. {{c19::Volta Fizeau}}<br>20. {{c20::Guglielmo Marconi}}<br>21. {{c21::Évariste Galois}}<br>22. {{c22::Samuel Morse}}<br>23. {{c23::Odysseum}}<br>24. {{c24::Place de France}}<br>25. {{c25::Millénaire}}<br>26. {{c26::Vauguières}}<br>27. {{c27::Parc de la Lironde}}<br>28. {{c28::Léon Cazal}}<br>29. {{c29::Pont Juvénal}}<br>30. {{c30::Place de l'Europe}};Révèle l'arrêt masqué (Cloze) pour vérifier l'orthographe exacte.
Ligne 14 — direction Place de l'Europe → Léon Blum<br><br>1. {{c1::Place de l'Europe}}<br>2. {{c2::Pont Juvénal - Platon}}<br>3. {{c3::Léon Cazal}}<br>4. {{c4::Parc de la Lironde}}<br>5. {{c5::Vauguières}}<br>6. {{c6::Millénaire}}<br>7. {{c7::Odysseum}}<br>8. {{c8::Place de France}}<br>9. {{c9::Samuel Morse}}<br>10. {{c10::Évariste Galois}}<br>11. {{c11::Guglielmo Marconi}}<br>12. {{c12::Volta Fizeau}}<br>13. {{c13::Louis Lépine}}<br>14. {{c14::Walhalla}}<br>15. {{c15::Becquerel}}<br>16. {{c16::Apollo}}<br>17. {{c17::Pastourelles}}<br>18. {{c18::Jules Isaac}}<br>19. {{c19::Garigliano}}<br>20. {{c20::Foyer des Aubes}}<br>21. {{c21::Palombes}}<br>22. {{c22::Saint-Maur}}<br>23. {{c23::Françoise}}<br>24. {{c24::Boulevard des Sports}}<br>25. {{c25::Estragon}}<br>26. {{c26::Pinsons}}<br>27. {{c27::Ernest Renan}}<br>28. {{c28::Les Aubes}}<br>29. {{c29::Léon Blum}};Révèle l'arrêt masqué (Cloze) pour vérifier l'orthographe exacte.
Ligne 53 — direction Sabines → Saint-Cléophas<br><br>1. {{c1::Sabines}}<br>2. {{c2::Étienne Méhul}}<br>3. {{c3::Raymond Recouly}}<br>4. {{c4::Georges Onslow}}<br>5. {{c5::Pont de Guerre}}<br>6. {{c6::Ettore Bugatti}}<br>7. {{c7::TaM}}<br>8. {{c8::Demeter}}<br>9. {{c9::Castelle}}<br>10. {{c10::Passerines}}<br>11. {{c11::Les Pins}}<br>12. {{c12::Saint-Cléophas}};Révèle l'arrêt masqué (Cloze) pour vérifier l'orthographe exacte.
Ligne 53 — direction Saint-Cléophas → Sabines<br><br>1. {{c1::Saint-Cléophas}}<br>2. {{c2::Les Pins}}<br>3. {{c3::Passerines}}<br>4. {{c4::Castelle}}<br>5. {{c5::Demeter}}<br>6. {{c6::TaM}}<br>7. {{c7::Ettore Bugatti}}<br>8. {{c8::Pont de Guerre}}<br>9. {{c9::Georges Onslow}}<br>10. {{c10::Raymond Recouly}}<br>11. {{c11::Étienne Méhul}}<br>12. {{c12::Sabines}};Révèle l'arrêt masqué (Cloze) pour vérifier l'orthographe exacte.
Ligne 16 — direction Charles de Gaulle → Port Marianne<br><br>1. {{c1::Charles de Gaulle}}<br>2. {{c2::Pioch Pelat}}<br>3. {{c3::Mas de Rochet}}<br>4. {{c4::Apollo}}<br>5. {{c5::Pierre Laroque}}<br>6. {{c6::Semard}}<br>7. {{c7::André Malraux}}<br>8. {{c8::Marie Durand}}<br>9. {{c9::Saint-Jean}}<br>10. {{c10::Colverts}}<br>11. {{c11::Paul Painlevé}}<br>12. {{c12::Place de l'Europe}}<br>13. {{c13::Pont Juvénal}}<br>14. {{c14::Port Marianne}};Révèle l'arrêt masqué (Cloze) pour vérifier l'orthographe exacte.
Ligne 16 — direction Port Marianne → Charles de Gaulle<br><br>1. {{c1::Port Marianne}}<br>2. {{c2::Pont Juvénal}}<br>3. {{c3::Place de l'Europe}}<br>4. {{c4::Paul Painlevé}}<br>5. {{c5::Colverts}}<br>6. {{c6::Saint-Jean}}<br>7. {{c7::Marie Durand}}<br>8. {{c8::André Malraux}}<br>9. {{c9::Semard}}<br>10. {{c10::Pierre Laroque}}<br>11. {{c11::Apollo}}<br>12. {{c12::Mas de Rochet}}<br>13. {{c13::Pioch Pelat}}<br>14. {{c14::Charles de Gaulle}};Révèle l'arrêt masqué (Cloze) pour vérifier l'orthographe exacte.
Ligne 8 — direction Gare Saint-Roch - Pont de Sète → Centrayrargues<br><br>1. {{c1::Gare Saint-Roch - Pont de Sète}}<br>2. {{c2::Frédéric Bazille}}<br>3. {{c3::Cité Mion - Bordes}}<br>4. {{c4::Soleiado}}<br>5. {{c5::Chambéry}}<br>6. {{c6::Collège des Aiguerelles}}<br>7. {{c7::Tourmalines}}<br>8. {{c8::Garcia Lorca}}<br>9. {{c9::Maréchal Leclerc}}<br>10. {{c10::Centrayrargues}};Révèle l'arrêt masqué (Cloze) pour vérifier l'orthographe exacte.
Ligne 8 — direction Centrayrargues → Gare Saint-Roch - Pont de Sète<br><br>1. {{c1::Centrayrargues}}<br>2. {{c2::Descartes}}<br>3. {{c3::Razeteurs}}<br>4. {{c4::Maréchal Leclerc}}<br>5. {{c5::Garcia Lorca}}<br>6. {{c6::Tourmalines}}<br>7. {{c7::Collège des Aiguerelles}}<br>8. {{c8::Chambéry}}<br>9. {{c9::Soleiado}}<br>10. {{c10::Cité Mion}}<br>11. {{c11::Place Carnot}}<br>12. {{c12::Henri René}}<br>13. {{c13::Gare Saint-Roch - Pont de Sète}};Révèle l'arrêt masqué (Cloze) pour vérifier l'orthographe exacte.
Ligne 52 — direction Cimetière Saint-Étienne → Place de France<br><br>1. {{c1::Cimetière Saint-Étienne}}<br>2. {{c2::Grammont}}<br>3. {{c3::Zénith}}<br>4. {{c4::Georges Méliès}}<br>5. {{c5::Odysseum}}<br>6. {{c6::Place de France}};Révèle l'arrêt masqué (Cloze) pour vérifier l'orthographe exacte.
Ligne 52 — direction Place de France → Cimetière Saint-Étienne<br><br>1. {{c1::Place de France}}<br>2. {{c2::Georges Méliès}}<br>3. {{c3::Zénith}}<br>4. {{c4::Grammont}}<br>5. {{c5::Cimetière Saint-Étienne}};Révèle l'arrêt masqué (Cloze) pour vérifier l'orthographe exacte.
Ligne 19 — direction Pierre de Coubertin → Hôtel du Département<br><br>1. {{c1::Pierre de Coubertin}}<br>2. {{c2::Mas de Bellevue}}<br>3. {{c3::Comté de Nice}}<br>4. {{c4::Corse}}<br>5. {{c5::Jacques Prévert}}<br>6. {{c6::Collège Les Garrigues}}<br>7. {{c7::Place d'Italie}}<br>8. {{c8::Carriéra}}<br>9. {{c9::Pierre Cardenal}}<br>10. {{c10::Comté de Toulouse}}<br>11. {{c11::Raimbaud d'Orange}}<br>12. {{c12::Hauts de Massane}}<br>13. {{c13::Collège Les Escholiers}}<br>14. {{c14::Uppsala}}<br>15. {{c15::Oxford}}<br>16. {{c16::Lycée Léonard de Vinci - Pierresvives}}<br>17. {{c17::Hôtel du Département}};Révèle l'arrêt masqué (Cloze) pour vérifier l'orthographe exacte.
Ligne 19 — direction Hôtel du Département → Pierre de Coubertin<br><br>1. {{c1::Hôtel du Département}}<br>2. {{c2::Parc Malbosc}}<br>3. {{c3::Lycée Léonard de Vinci - Pierresvives}}<br>4. {{c4::Oxford}}<br>5. {{c5::Uppsala}}<br>6. {{c6::Collège Les Escholiers}}<br>7. {{c7::Hauts de Massane}}<br>8. {{c8::Raimbaud d'Orange}}<br>9. {{c9::Comté de Toulouse}}<br>10. {{c10::Pierre Cardenal}}<br>11. {{c11::Carriéra}}<br>12. {{c12::Place d'Italie}}<br>13. {{c13::Collège Les Garrigues}}<br>14. {{c14::Jacques Prévert}}<br>15. {{c15::Corse}}<br>16. {{c16::Comté de Nice}}<br>17. {{c17::Mas de Bellevue}}<br>18. {{c18::Pierre de Coubertin}};Révèle l'arrêt masqué (Cloze) pour vérifier l'orthographe exacte.
